"meanImp","medianImp","minImp","maxImp","normHits","decision"
-0.182849335827392,-0.318533854725497,-1.916990676668,2.07540002714863,0,"Rejected"
-0.10876708150829,-0.269306110919166,-1.20837263991268,1.27940035630017,0,"Rejected"
1.86232485460463,2.04154557143904,-0.51335145989402,4.07148408324958,0.242424242424242,"Rejected"
1.333648922789,1.32367928879568,-0.30888019529506,2.11548144803244,0,"Rejected"
0.689445969608529,0.647358137597441,-0.969785196690161,2.65060499263352,0,"Rejected"
-0.0506605275995213,0.0569374650614019,-1.85563669542766,1.46930360406764,0,"Rejected"
1.06671750611118,1.1428467008078,-0.574770480941414,2.33180436950601,0.0101010101010101,"Rejected"
4.5178222771164,4.57606214737673,2.7372426866911,5.8479649003204,0.97979797979798,"Confirmed"
3.01996863652197,3.114433702473,0.462281862526305,4.58710046191507,0.747474747474748,"Confirmed"
0.557166536034748,0.742566329295597,-1.0823822402025,1.84871464917919,0,"Rejected"
0.302435232965777,0.223739874031221,-1.07405854236514,2.60799244760071,0.0101010101010101,"Rejected"
-0.177777972108083,-0.258932463723517,-1.80467547886568,2.16749111507795,0,"Rejected"
0.532641835775669,0.187913190294973,-0.574393871970998,2.20187038604903,0,"Rejected"
0.394526807965927,0.230806888892093,-2.4353058499473,2.58948582122164,0.0101010101010101,"Rejected"
0.642003854561685,0.730577243692869,-0.893214948259146,2.25378185531703,0,"Rejected"
0.74615721321703,0.785395902863089,-1.74950462227932,2.33682710238482,0,"Rejected"
0.327701503622801,0.472068361529179,-1.43188126646206,1.73985472177566,0,"Rejected"
0.71276716209869,0.694339950987986,-1.0792741951587,2.38695437336568,0.0101010101010101,"Rejected"
0.735373281438471,0.951553814645565,-1.06370253494078,1.89387793215821,0,"Rejected"
0.292661931837601,0.45852586219851,-1.76112163329167,1.77399784219114,0,"Rejected"
0.0651111905842516,0.253525285315435,-1.94317903107552,1.32548540136245,0,"Rejected"
0.814941220903253,0.805211716761606,-1.40968633381767,2.37525882426229,0,"Rejected"
0.966735199922258,0.990134011913604,-0.365255659337497,2.41765938810879,0,"Rejected"
2.30611738301712,2.37325215025132,0.108856675098027,3.989083699811,0.363636363636364,"Tentative"
2.95623892732243,3.02171150404427,-0.481846018786871,4.68199893561258,0.616161616161616,"Tentative"
2.67731507048006,2.70833208450347,0.523534069229171,4.29973825307085,0.555555555555556,"Tentative"
2.29775594881785,2.32326162741509,0.552418781186474,3.58967559499953,0.323232323232323,"Tentative"
3.47396134223055,3.53638791982082,1.75915824675245,4.56328489507599,0.898989898989899,"Confirmed"
3.73514453488883,3.73428084586628,2.03324371958359,5.18742281029654,0.939393939393939,"Confirmed"
3.71179062230372,3.68841629305317,1.60759904682937,5.19189979222467,0.919191919191919,"Confirmed"
3.56870471488335,3.62947100240908,1.78990662143056,4.64568514449557,0.878787878787879,"Confirmed"
-0.174174746214286,-0.0200261587468807,-2.48792128148837,1.29623511319454,0,"Rejected"
0.191403381994727,-0.466492787300631,-1.20550157353146,2.69626267809876,0,"Rejected"
-0.0300439708675765,-0.0328463856562253,-1.20168902217026,1.48151897464979,0,"Rejected"
0.168805814489657,-0.183821431763261,-1.25193418691424,1.92725464989268,0,"Rejected"
3.01545900395935,3.06778430109532,1.00216341082535,4.57396305187317,0.656565656565657,"Tentative"
2.17174776386278,2.33129444725772,0.462662245200927,3.4006311880833,0.171717171717172,"Rejected"
4.40027412499297,4.48053534342455,2.11150691374393,5.55162596628417,0.96969696969697,"Confirmed"
0.901577196556651,1.11257760255987,-1.28596782304906,2.36320495750364,0,"Rejected"
0.928085563823954,0.913924341225606,-0.0887491605892872,1.97593662048305,0,"Rejected"
1.05088118573813,1.12665483138009,-0.938777985029235,2.72895605268018,0.0101010101010101,"Rejected"
0.79731489192944,0.765152438840602,-1.3652018759902,2.86082482970014,0.0202020202020202,"Rejected"
0.386926800315296,0.498797459406782,-0.621063974752346,1.21034407676358,0,"Rejected"
5.5775535849955,5.66620989225939,3.86681305521183,7.22572524220929,1,"Confirmed"
3.73262493712324,3.78061411331056,2.29925743144356,5.1759873512348,0.929292929292929,"Confirmed"
1.42817753190638,1.66931614270735,-0.24972286223798,2.7391023768166,0,"Rejected"
5.15516285529711,5.19141414738029,3.69728387127555,6.51196771476625,1,"Confirmed"
2.7779275447308,2.78267582915873,1.18581538216735,5.10125804691703,0.535353535353535,"Tentative"
2.72809026177214,2.84886903012311,1.19027391812745,4.62154017718159,0.545454545454545,"Tentative"
4.1467558632868,4.12662016798226,2.51689545186846,5.32782726619676,0.98989898989899,"Confirmed"
2.35258063946721,2.29477874213074,0.655300883320394,4.29297546171632,0.303030303030303,"Tentative"
1.70750446001981,1.83478476907981,0.119109765074643,3.14220845332845,0.0303030303030303,"Rejected"
5.71322738943467,5.61929939564309,4.20914105017068,6.92084291840162,1,"Confirmed"
2.76891274426997,2.91172591298844,0.228730488739225,4.00621326993963,0.585858585858586,"Tentative"
0.885926753489688,1.09419677873696,-1.58752973407822,2.33914895058344,0,"Rejected"
2.77805939522885,2.80268234909849,0.31412192452206,4.39383150955699,0.565656565656566,"Tentative"
1.67558127623404,1.79064432975669,-0.473680544995994,3.13871111862272,0.0404040404040404,"Rejected"
0.993845552625949,0.950118444905187,-0.587170902632703,3.17527720447297,0.0101010101010101,"Rejected"
0.789369782140426,0.955039949663039,-1.32690934060633,2.65051174634455,0.0101010101010101,"Rejected"
-0.0776968410416758,-0.159637249698349,-1.76484856712882,1.99101558845161,0,"Rejected"
3.36575893718124,3.38358108083137,1.00906172528112,4.75162314288222,0.808080808080808,"Confirmed"
3.77525562110577,3.80091822633978,2.09086333591515,5.08599122146369,0.919191919191919,"Confirmed"
0.0770723889224613,0.339022182954829,-2.56102470577757,1.28552883507687,0,"Rejected"
-0.0476586293308914,-0.174862809848393,-2.3269890599433,1.55602073469837,0,"Rejected"
-0.133044758651889,-0.0361281895565939,-2.362109243798,2.2676727803319,0,"Rejected"
0.452318963087333,0.750003499919998,-1.58489110771994,2.56004206414695,0,"Rejected"
0.498870932967689,0.404722539915756,-1.45428990331739,2.37788467146091,0.0101010101010101,"Rejected"
0.101145484879132,0.279558337076892,-1.21785002692999,1.31338756868191,0,"Rejected"
0.22560240526504,0.280151373251496,-1.33296303863171,1.66071860568925,0,"Rejected"
-0.371710743713603,-0.490132638361292,-2.15110297857701,1.77105421282175,0,"Rejected"
0.275822843760432,0.184529192886732,-1.35611957633244,1.55812502124792,0,"Rejected"
-0.69162508354602,-0.662398981657082,-1.91484447494491,0.903546439998289,0,"Rejected"
0.133813118209305,0.208638953688495,-1.72827384760998,1.66996266421836,0,"Rejected"
0.595465719030974,0.427097938692934,-1.61284087955295,2.49151484533607,0.0101010101010101,"Rejected"
-0.172268249984976,-0.507404612410221,-2.37803929543555,2.17291180352618,0,"Rejected"
0.435226988148365,0.527852259877074,-1.10738214895072,2.0039079321329,0,"Rejected"
0.124181128655697,-0.213631011497843,-1.56520190539381,1.8793632718337,0,"Rejected"
0.705499877485392,0.757464840857104,-1.04192218926067,1.95391218535415,0,"Rejected"
-0.16573554932949,-0.433664868783081,-1.65326090692691,1.89188490855778,0,"Rejected"
-0.0390344446786843,0.12667707276898,-1.71297775498924,1.41167711349563,0,"Rejected"
0.70183044849355,0.75664006238342,-1.52917367932868,2.03764782153646,0,"Rejected"
0.343496470460713,0.586207843042823,-2.24400228205947,2.39638363962509,0,"Rejected"
0.386693791064681,0.707158963090352,-1.87770793645305,2.00703386037844,0,"Rejected"
-0.233729950216866,-0.130271386743723,-2.00713827243214,1.31825391555895,0,"Rejected"
-0.366349920735495,-0.527501553210029,-1.95065849672296,1.6923979296577,0,"Rejected"
-0.263361586396508,-0.0451082096919873,-1.93854907969953,1.57103222352857,0,"Rejected"
0.0806940064614341,0.202213064382042,-1.29231211053646,1.88198927233084,0,"Rejected"
0.537183290589154,0.37142880755275,-1.05547010458915,2.06254384420417,0,"Rejected"
0.0809101940956151,-0.0606059798821713,-0.936896845941092,1.53453982044792,0,"Rejected"
0.565237943332136,0.665537110452663,-1.03170775370887,2.0475934313377,0,"Rejected"
0.138113072257521,-0.153589355342236,-1.42836977348338,2.40451227025732,0,"Rejected"
0.412837268243326,0.174216937000845,-0.601036608748325,2.67045296662615,0.0101010101010101,"Rejected"
-0.104911248545628,-0.0252337877126285,-1.36528434969247,1.2492479079816,0,"Rejected"
1.16818395958874,0.968065959787946,-0.591333184497411,2.50839679005527,0,"Rejected"
1.51427429924777,1.45315314893132,-0.295307216403712,2.62001104655756,0.0202020202020202,"Rejected"
0.497243992874444,0.393988195596364,-0.952846875834755,2.19221858771853,0,"Rejected"
0.374772381525184,0.505256928833317,-1.84355931587928,1.46628146016558,0,"Rejected"
1.3096983493158,1.67981705256424,-1.79458965705533,2.92182656140696,0.0101010101010101,"Rejected"
1.32920632507894,1.37556605756695,-0.852718915073622,2.63112846907853,0.0101010101010101,"Rejected"
0.991327121067523,1.15604032846163,-1.84465983408282,2.30676543648784,0,"Rejected"
0.873509367601578,1.04067172105396,-1.03405302288463,2.03248667091907,0,"Rejected"
1.27073069886557,1.53862744054347,-1.13651712699686,2.83049623380164,0.0101010101010101,"Rejected"
2.66223730243628,2.7663585817305,0.189199074515579,4.62622266800636,0.494949494949495,"Tentative"
0.222928464505178,0.278229884956024,-2.10515112821724,2.09116003053354,0,"Rejected"
2.73354501579882,2.96295190953357,-0.867404548809494,4.59357419404741,0.595959595959596,"Tentative"
-0.119762958664198,-0.267453173149798,-1.78120550479092,1.97739197681383,0,"Rejected"
1.59751796734444,1.54289506553288,0.431084646598645,3.11537919966846,0,"Rejected"
0.379938861585355,0.586897717425072,-1.35946331361525,2.13999294151762,0,"Rejected"
1.04152319747529,1.24597875629431,-0.45349123747361,2.14724696799921,0,"Rejected"
3.7878830183469,3.72432678308346,2.44698814228527,5.41873932047843,0.96969696969697,"Confirmed"
1.01280676797432,1.01586226089554,-0.457532915730892,2.54983729592112,0,"Rejected"
4.14545488558451,4.21389759223506,1.48455902751238,5.66317021904083,0.95959595959596,"Confirmed"
2.98163260796645,3.07464623663199,0.126839271591812,4.70777718652935,0.676767676767677,"Tentative"
3.82724045570144,3.93696990612588,1.45127504886608,5.47977420625907,0.919191919191919,"Confirmed"
3.14353577530146,3.18957628791411,0.58804184786137,4.59313517917087,0.747474747474748,"Confirmed"
1.70535837677388,1.53154469147858,0.837829346861746,2.7777370201856,0.0101010101010101,"Rejected"
4.00385024326936,4.08234625856448,2.26691416807302,5.50048468076859,0.929292929292929,"Confirmed"
2.844899124253,2.91436584450601,0.603435245511219,4.67936068100029,0.555555555555556,"Tentative"
4.19730343135295,4.20161470189353,2.53800434574178,5.98195602160587,0.97979797979798,"Confirmed"
0.154834911556601,0.0734899927565755,-1.83604032422422,2.46111282185421,0.0101010101010101,"Rejected"
3.12160948328748,3.04815313522454,1.60091038428481,4.77261858262833,0.717171717171717,"Confirmed"
3.33732401138028,3.29455492059813,1.52546793140751,4.67104276309298,0.737373737373737,"Confirmed"
-0.0399588831873454,0.00435494237455491,-2.79180269367289,1.91738682655566,0,"Rejected"
0.119931189996299,0.171497201495538,-1.46388401730534,1.73699984399572,0,"Rejected"
1.87102833587845,1.99889852184137,-0.19051309100773,4.05992413775215,0.0909090909090909,"Rejected"
0.638298608076459,0.954801380715165,-1.73644235324685,2.34125300800763,0,"Rejected"
0.625171602006706,0.72235626163206,-1.08498999270061,2.42215998794824,0,"Rejected"
-0.301389376646551,-0.19182229431382,-1.47433276636616,1.80643324403938,0,"Rejected"
0.339137309184733,0.437927158519242,-1.89734338536163,1.87689042713549,0,"Rejected"
3.80410816164721,3.86625788283505,2.07358291568211,5.50527532625896,0.919191919191919,"Confirmed"
3.36051119417554,3.40980409164929,1.66469998908069,4.93548839170474,0.828282828282828,"Confirmed"
0.308271925194137,0.455632984679731,-1.19745545255296,1.89222110340989,0,"Rejected"
0.0508352655624153,0.245974231667246,-1.79305481661005,1.94441702986814,0,"Rejected"
0.540737386181321,0.460815134580455,-1.3015941627815,2.09267751608078,0,"Rejected"
0.299647964046959,0.174328011076051,-1.1743836347044,1.75910925911283,0,"Rejected"
-0.00287125468702129,-0.195824683369711,-1.56217454928826,2.00682538335553,0,"Rejected"
0.261098709103307,0.388174113609851,-1.43497741076041,1.84238804477714,0,"Rejected"
0.544653712920484,0.537208184747868,-1.42106259782329,1.70688663936164,0,"Rejected"
0.809210568133385,0.828286597704846,-1.01250810290528,2.0001291353081,0,"Rejected"
0.394548605697131,0.241770271154063,-1.77167006386722,2.52917298690838,0.0101010101010101,"Rejected"
0.429247581656804,0.62438562113045,-1.1623195511413,1.72172137198056,0,"Rejected"
-0.276704381939591,-0.292279128384303,-2.41936720187591,1.08552735977956,0,"Rejected"
0.238244359651657,0.293029977859395,-1.2649012219777,1.64745576707764,0,"Rejected"
0.503899517171611,0.493642861495824,-2.04109969125857,2.25655687128662,0,"Rejected"
0.179167481203297,0.30562853934105,-1.60994682341608,1.84886106801812,0,"Rejected"
1.80168976684641,1.89049047255563,-0.22123846939306,3.88210326351604,0.0909090909090909,"Rejected"
2.57081240474462,2.59676658982994,0.44899335301267,5.2690803576466,0.525252525252525,"Tentative"
2.79294975706871,2.84993364334176,0.998485640553194,4.45248932029,0.555555555555556,"Tentative"
2.11771848664932,2.07558547854984,0.585095100562321,3.71619462712545,0.0404040404040404,"Rejected"
3.17661234304468,3.1508186200855,1.45706808168333,4.97336587951299,0.767676767676768,"Confirmed"
3.28769035178962,3.3426119470745,1.60975530465038,4.80776087397399,0.818181818181818,"Confirmed"
3.38323079077692,3.41446234375251,1.86696735137963,4.54497793095282,0.818181818181818,"Confirmed"
2.74645027351806,2.77227409042968,1.20903624555566,4.06368095949541,0.525252525252525,"Tentative"
0.137998047721951,-0.121578736652292,-1.1903839805625,2.03230701815019,0,"Rejected"
0.547318611931401,0.620069374308119,-1.07925698031924,1.94880718609785,0,"Rejected"
0.754467988406022,0.848530077376091,-1.27129977470777,2.22255649265329,0,"Rejected"
0.354433675663191,0.582204088988086,-0.75746004817596,1.45176430020023,0,"Rejected"
2.92046919209936,2.92388720713419,0.975261211572022,4.42559757261412,0.646464646464647,"Tentative"
2.58626232654082,2.61863329185682,0.884668505172553,4.85771254095181,0.434343434343434,"Tentative"
3.75654691537165,3.79103520026734,1.99904293686274,5.19271641493375,0.888888888888889,"Confirmed"
0.456823292304938,0.376860465209174,-1.98246147002143,1.81890818556098,0,"Rejected"
0.177977770268578,0.0758799645442111,-1.00122688758244,1.85794135376942,0,"Rejected"
0.330454661638922,0.673637808395409,-1.85886059996461,2.42659898618164,0.0101010101010101,"Rejected"
0.183823305678663,0.328200421920612,-1.09472109989136,1.17914732226651,0,"Rejected"
0.206883260251774,0.0939193801906661,-1.48620631662944,2.05422153363364,0,"Rejected"
4.85775394840103,4.98108400210897,2.19072740825977,7.20985402794812,0.97979797979798,"Confirmed"
2.59052108456021,2.60861199736377,0.563726674832867,4.43403129819464,0.474747474747475,"Tentative"
1.3940062792509,1.5657767095422,0.0956347827432932,2.70919300519237,0,"Rejected"
4.02116782475313,4.13898832983235,2.26123464945016,5.88011123260395,0.939393939393939,"Confirmed"
2.52593722352371,2.54411299055779,0.703803702744462,4.17312431628068,0.454545454545455,"Tentative"
2.00111046219778,2.03527706017356,1.05878966164687,3.33368013303494,0.0404040404040404,"Rejected"
3.2155764559535,3.30694260804284,1.66163998945181,4.44635169969719,0.797979797979798,"Confirmed"
1.78908745084455,1.76273577993856,0.391286172157362,3.08146507821673,0.0202020202020202,"Rejected"
1.47243685688414,1.65035585304826,-0.983671773445006,2.60184210218824,0.0202020202020202,"Rejected"
5.14560473853061,5.17633911775875,2.26556887078468,7.07983516239266,0.98989898989899,"Confirmed"
2.60308152609256,2.54740183358406,0.166122868990352,4.41591311854498,0.434343434343434,"Tentative"
-0.0366877852594953,0.267512660114794,-2.89884153410276,1.76192534894804,0,"Rejected"
1.89272105805703,1.82915429684331,0.350574328131261,3.4153604762189,0.0404040404040404,"Rejected"
0.989676341614225,0.970141207548425,-0.221862454865098,1.74795489726126,0,"Rejected"
0.597580927100683,0.361335207511322,-1.6743789891484,2.00127370808177,0,"Rejected"
1.22618027384906,1.28298834091213,-0.73897673400669,2.41233636035713,0,"Rejected"
-0.256312136758415,-0.0619138150944509,-2.3970556037227,1.61742257060328,0,"Rejected"
3.52617480534053,3.50118612460545,1.65127783158101,5.54157702250975,0.888888888888889,"Confirmed"
4.49750267886855,4.50212533539009,2.26457279423919,5.92515620120643,0.98989898989899,"Confirmed"
0.0948241160784628,0.380540916859459,-1.62831056357815,1.3899993427629,0,"Rejected"
0.121054982732842,0.370423808351255,-2.180616940539,1.70043251070771,0,"Rejected"
-0.431608089314431,-0.631875048762502,-1.45795162851319,0.754402865982991,0,"Rejected"
-0.318535382683212,-0.588869023734645,-1.6403339471972,2.00318204693225,0,"Rejected"
-0.19456315395396,-0.34625211105346,-2.00191950558958,1.33472593162599,0,"Rejected"
0.541279633212116,0.469997201680428,-1.71369437972045,2.25189359546235,0,"Rejected"
0.622036602013528,0.749056862682366,-1.38024358710677,1.85031721392079,0,"Rejected"
0.561208313126825,0.725831600970786,-0.944998857762193,2.47334341179915,0,"Rejected"
-0.02437951178929,0.0787603054362165,-1.89049287058608,1.58269679405532,0,"Rejected"
0.0262718108031846,-0.373354210747519,-1.64764964770135,2.22494067587187,0,"Rejected"
0.188588335361095,0.372249621323825,-1.64780186793248,1.3066595580657,0,"Rejected"
1.16346847078427,1.34128575825881,-1.3165069880475,2.97092357191524,0.0101010101010101,"Rejected"
0.0234992479481346,-0.0487053488807338,-2.27778617543807,2.51512459765307,0,"Rejected"
0.0784544690071947,0.123494689288332,-1.84672365624476,1.98632710959142,0,"Rejected"
0.0732843916051396,0.165496084016681,-1.21031547476257,1.19597959745345,0,"Rejected"
0.50781312610087,0.502350745570565,-1.78128280058966,1.8372015524844,0,"Rejected"
-0.134452864082975,-0.299699345282318,-1.62499338134609,2.02738374282686,0,"Rejected"
0.164011048789443,-0.0251310728810492,-1.79875363675027,1.6563607940948,0,"Rejected"
0.424932461338354,0.457463042972941,-1.81268775734933,2.26596168546751,0,"Rejected"
0.0544361541559377,0.214824839475433,-1.97222054983323,1.20491007340784,0,"Rejected"
0.425327062145661,0.770012933750756,-1.38488132485548,1.84466522681681,0,"Rejected"
0.48811999758404,0.568312471169478,-0.96019233556826,1.51890724577799,0,"Rejected"
0.252901986199348,0.338643929716043,-1.7794010283669,2.31687177992021,0,"Rejected"
-0.165526095038813,-0.287212870156635,-1.7817464695993,1.81264412795027,0,"Rejected"
-0.17639537320735,-0.143901122547507,-2.15438530699268,1.89634880579369,0,"Rejected"
-0.306013186014188,-0.483934629320391,-1.84616411184628,1.46661792011411,0,"Rejected"
-0.17448525627437,0.0625089248147781,-2.14726146909402,0.993160474056819,0,"Rejected"
0.399685279052248,0.280042502595459,-0.633649981525435,2.48508333650882,0.0101010101010101,"Rejected"
-0.392910194775887,-0.382314198709926,-1.6664468267528,1.17857681930112,0,"Rejected"
0.514812850439992,0.476075831205952,-1.26507761493806,2.43778999050468,0.0101010101010101,"Rejected"
-0.0196373060126153,0.0555235704526575,-1.65933139156531,1.37424306535631,0,"Rejected"
0.702730629295068,1.01948242660496,-1.03160520970658,2.33970423954066,0,"Rejected"
0.596629450339378,0.501433510796248,-1.81803043147806,2.13278603983437,0,"Rejected"
1.59935569210954,1.72664197602389,-0.523552776798062,2.93067006639442,0,"Rejected"
0.532094487611129,0.766158549697909,-1.2357321346135,1.66017889310962,0,"Rejected"
1.2193400017944,1.53262523404641,-0.208528778176379,2.26232192776969,0,"Rejected"
1.4150730776721,1.61269537188042,-1.15027629251984,3.24754475349939,0.0404040404040404,"Rejected"
0.506753733665445,0.481491840990172,-1.08886236586708,2.7571219865037,0.0101010101010101,"Rejected"
0.643237637029196,0.580477603170907,-1.3484694222554,2.31478303016244,0,"Rejected"
1.3506707861197,1.5631485089938,-0.380878533666789,2.7690543252578,0.0101010101010101,"Rejected"
1.24958012242009,1.32063048782492,-0.260862774681818,2.62344528663826,0.0202020202020202,"Rejected"
0.925246461651875,1.0198433146409,-0.731114318675519,2.7708231396392,0.0101010101010101,"Rejected"
1.25451330716741,1.22446911659702,-1.9282453933315,2.68095894605769,0.0303030303030303,"Rejected"
0.0627933760817549,0.104076345949355,-1.23517854344562,1.1745194503913,0,"Rejected"
1.4054859255535,1.40057647391029,0.445057742198837,2.18557464130754,0,"Rejected"
0.0172814687495579,-0.221674171105865,-1.89844464163857,2.21297155778061,0,"Rejected"
1.07710866741588,1.05984912740258,-0.299868682671284,2.37089723052793,0,"Rejected"
4.68411423074114,4.70904174406632,2.8889525748303,6.02220947507472,0.98989898989899,"Confirmed"
1.56036920878305,1.70245110971055,-0.563867321930697,3.43988305936623,0.0505050505050505,"Rejected"
5.46356174634784,5.47959132618789,3.52213573230683,7.40907809587903,1,"Confirmed"
2.79635414710962,2.87049310824466,0.465614137371428,4.38942033946551,0.585858585858586,"Tentative"
5.21210447726382,5.22447907619925,3.53555883262002,6.53866795955249,1,"Confirmed"
3.54089744737951,3.53284870057768,1.83462362047233,5.26884981530191,0.898989898989899,"Confirmed"
1.28145224574407,1.45571580703492,-1.30155029447158,2.95716086102058,0.0202020202020202,"Rejected"
4.1971966620832,4.27422588515726,2.92564962286979,5.83070432799953,0.97979797979798,"Confirmed"
2.45379189451605,2.50800028926438,-0.636181049090699,4.73786147271164,0.444444444444444,"Tentative"
4.39814484971153,4.46036357522288,2.47757464531984,5.93325812300693,0.98989898989899,"Confirmed"
0.109852811519585,0.212454037711337,-1.84917306529411,1.71676018274458,0,"Rejected"
2.67424887917973,2.6557164292523,-0.357443095173256,4.41859086650595,0.565656565656566,"Tentative"
2.62845134706626,2.66409357326058,-0.0688893264859594,4.43296980892567,0.505050505050505,"Tentative"
-0.0694862891936066,-0.111372229933234,-1.68900991879501,2.39479023465362,0,"Rejected"
0.389245992455945,0.466257148079565,-1.97308946445752,2.17026719189106,0,"Rejected"
1.26908552870129,1.14361241448326,-1.2737289608366,3.56554272183007,0.0202020202020202,"Rejected"
1.01750320166341,1.06464751478805,-0.629273610845419,2.082849249841,0,"Rejected"
